Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag
0.0152,0.01508,9.3,1.7328381538,2.5551424584,1.667,3.542,3.5094,0.107,8,0.54,0.381,147.14,79.95,51.17,40.04,32.78,2,-8.71E-8,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-4.086,-2.042,0.389,-3.43
0.0152,0.01508,9.3,1.7328447104,2.555142846,1.665,3.588,3.5039,0.039,8,0.541,0.381,168.69,90.37,57.52,45.09,36.93,2,-1.05E-7,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-4.199,-1.986,0.588,-3.401
0.0152,0.01508,9.3,1.7328521013,2.5551432829,1.664,3.607,3.5015,0.01,8,0.542,0.381,178.8,95.21,60.46,47.43,38.85,2,-1.14E-7,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-4.247,-1.955,0.684,-3.382
0.0152,0.01508,9.3,1.7328605652,2.5551437832,1.662,3.616,3.5004,-0.004,8,0.543,0.381,183.89,97.63,61.92,48.6,39.81,2,-1.19E-7,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-4.27,-1.939,0.732,-3.372
0.0152,0.01508,9.3,1.7328608036,2.5551437973,1.661,3.475,3.5173,0.205,8,0.543,0.381,120.78,66.96,43.2,33.72,27.59,2,-6.67E-8,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-3.917,-2.134,0.041,-3.475
0.0152,0.01508,9.3,1.7328616381,2.5551438466,1.661,3.342,3.5334,0.402,8,0.543,0.381,81.16,46.88,30.73,23.86,19.51,2,-3.83E-8,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-3.585,-2.225,-0.509,-3.464
0.0152,0.01508,9.3,1.7328631878,2.5551439382,1.661,3.124,3.5597,0.725,8,0.543,0.381,42.32,26.14,17.59,13.54,11.06,3,-1.51E-8,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-3.04,-2.168,-1.001,-3.232
0.0152,0.01508,9.3,1.732865572,2.5551440791,1.66,3.131,3.5588,0.714,8,0.544,0.381,43.27,26.67,17.93,13.81,11.27,3,-1.56E-8,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-3.058,-2.172,-0.99,-3.242
0.0152,0.01508,9.3,1.7328686714,2.5551442623,1.659,3.222,3.5478,0.579,8,0.544,0.381,56.81,34.04,22.64,17.5,14.3,3,-2.32E-8,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-3.285,-2.217,-0.836,-3.358
0.0152,0.01508,9.3,1.7328727245,2.5551445019,1.658,3.364,3.5305,0.367,8,0.545,0.381,86.97,49.88,32.6,25.34,20.72,2,-4.23E-8,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-3.64,-2.218,-0.428,-3.477
0.0152,0.01508,9.3,1.7328776121,2.5551447908,1.656,3.492,3.5148,0.176,8,0.545,0.381,127.87,70.47,45.35,35.43,29.0,2,-7.22E-8,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-3.961,-2.094,0.163,-3.451
0.0152,0.01508,9.3,1.7328833342,2.5551451291,1.654,3.578,3.5043,0.048,8,0.546,0.381,165.47,88.79,56.55,44.33,36.3,2,-1.03E-7,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-4.174,-1.974,0.588,-3.387
0.0152,0.01508,9.3,1.7328900099,2.5551455237,1.652,3.622,3.4987,-0.019,8,0.547,0.381,189.24,100.14,63.43,49.82,40.81,2,-1.23E-7,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-4.284,-1.904,0.804,-3.343
0.0152,0.01508,9.3,1.7328976393,2.5551459746,1.65,3.64,3.4962,-0.048,8,0.548,0.381,200.67,105.53,66.69,52.42,42.94,2,-1.34E-7,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-4.331,-1.876,0.882,-3.325
0.0152,0.01508,9.3,1.7329062223,2.555146482,1.647,3.649,3.4949,-0.063,8,0.549,0.381,206.75,108.38,68.41,53.79,44.07,2,-1.4E-7,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-4.353,-1.86,0.925,-3.314
0.0152,0.01508,9.3,1.7329064608,2.5551464961,1.647,3.524,3.5105,0.125,8,0.549,0.381,141.57,77.18,49.46,38.7,31.68,2,-8.35E-8,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-4.039,-2.029,0.37,-3.411
0.0152,0.01508,9.3,1.732907176,2.5551465383,1.647,3.393,3.5267,0.321,8,0.549,0.381,95.37,54.17,35.27,27.45,22.46,2,-4.86E-8,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-3.711,-2.192,-0.296,-3.475
0.0152,0.01508,9.3,1.7329087257,2.5551466299,1.646,3.176,3.5535,0.645,8,0.55,0.381,49.62,30.15,20.16,15.56,12.71,3,-1.94E-8,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-3.169,-2.199,-0.925,-3.302
0.0152,0.01508,9.3,1.7329107523,2.5551467497,1.645,3.183,3.5526,0.634,8,0.55,0.381,50.69,30.74,20.53,15.85,12.95,3,-2.01E-8,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-3.187,-2.202,-0.913,-3.311
0.0152,0.01508,9.3,1.7329137325,2.5551469259,1.644,3.27,3.5417,0.502,8,0.55,0.381,66.12,39.01,25.78,19.97,16.32,2,-2.92E-8,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-3.406,-2.224,-0.714,-3.406
0.0152,0.01508,9.3,1.7329173088,2.5551471373,1.643,3.407,3.5247,0.298,8,0.551,0.381,99.9,56.46,36.7,28.58,23.38,2,-5.19E-8,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-3.747,-2.175,-0.222,-3.47
0.0152,0.01508,9.3,1.7329217196,2.555147398,1.641,3.529,3.5093,0.113,8,0.552,0.381,145.0,78.84,50.48,39.51,32.35,2,-8.64E-8,0.0,0.6839,0.3007,0.001861,0.002022,0.006506,-1.0,0.01539,-4.054,-2.007,0.426,-3.395
0.0152,0.01508,9.3,1.732927084,2.555147715,1.639,3.611,3.4989,-0.01,8,0.552,0.381,185.86,98.48,62.42,49.02,40.15,2,-1.21E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.257,-1.884,0.816,-3.323
0.0152,0.01508,9.3,1.7329331636,2.5551480744,1.637,3.652,3.4935,-0.074,8,0.553,0.381,211.28,110.46,69.65,54.79,44.89,1,-1.48E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.361,-1.826,0.985,-3.285
0.0152,0.01508,9.3,1.7329400778,2.555148483,1.634,3.67,3.4912,-0.102,8,0.554,0.381,223.19,116.01,72.98,57.46,47.09,1,-1.78E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.404,-1.798,1.062,-3.265
0.0152,0.01508,9.3,1.7329479456,2.5551489481,1.631,3.678,3.49,-0.115,8,0.555,0.381,229.28,118.82,74.67,58.82,48.2,1,-1.94E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.424,-1.782,1.103,-3.253
0.0152,0.01508,9.3,1.732948184,2.5551489622,1.631,3.566,3.5041,0.053,8,0.555,0.381,163.32,87.68,55.86,43.8,35.87,2,-1.02E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.145,-1.942,0.622,-3.355
0.0152,0.01508,9.3,1.7329488993,2.5551490044,1.63,3.437,3.5205,0.247,8,0.556,0.381,110.32,61.7,39.93,31.15,25.49,2,-6.02E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.822,-2.14,-0.067,-3.462
0.0152,0.01508,9.3,1.7329503298,2.555149089,1.629,3.221,3.5479,0.572,8,0.556,0.381,57.29,34.31,22.8,17.63,14.41,2,-2.44E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.284,-2.216,-0.837,-3.357
0.0152,0.01508,9.3,1.7329524755,2.5551492158,1.628,3.228,3.547,0.561,8,0.556,0.381,58.54,34.98,23.22,17.97,14.68,2,-2.52E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.301,-2.217,-0.819,-3.364
0.0152,0.01508,9.3,1.7329553366,2.5551493849,1.627,3.314,3.5361,0.432,8,0.557,0.381,75.98,44.17,29.02,22.53,18.42,2,-3.63E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.514,-2.213,-0.565,-3.434
0.0152,0.01508,9.3,1.7329589128,2.5551495963,1.625,3.445,3.5192,0.233,8,0.557,0.381,113.51,63.29,40.91,31.93,26.13,2,-6.28E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.842,-2.121,-0.009,-3.451
0.0152,0.01508,9.3,1.7329632044,2.5551498499,1.623,3.563,3.504,0.054,8,0.558,0.381,162.97,87.49,55.73,43.71,35.79,2,-1.02E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.137,-1.93,0.636,-3.344
0.0152,0.01508,9.3,1.7329684496,2.5551501599,1.62,3.641,3.4939,-0.066,8,0.559,0.381,207.29,108.5,68.45,53.86,44.13,1,-1.41E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.332,-1.808,0.996,-3.265
0.0152,0.01508,9.3,1.7329744101,2.5551505122,1.617,3.68,3.4886,-0.127,8,0.56,0.381,234.69,121.24,76.1,59.98,49.15,1,-2.06E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.431,-1.76,1.133,-3.234
0.0152,0.01508,9.3,1.732981205,2.5551509138,1.613,3.697,3.4863,-0.154,8,0.561,0.381,247.53,127.14,79.63,62.81,51.48,1,-2.47E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.472,-1.752,1.157,-3.231
0.0152,0.01508,9.3,1.7329889536,2.5551513718,1.609,3.704,3.4851,-0.167,8,0.562,0.381,254.16,130.15,81.43,64.26,52.66,1,-2.69E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.491,-1.747,1.171,-3.228
0.0152,0.01508,9.3,1.732989192,2.5551513859,1.609,3.607,3.4978,-0.019,8,0.562,0.381,188.39,99.55,63.04,49.55,40.58,2,-1.25E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.247,-1.841,0.881,-3.284
0.0152,0.01508,9.3,1.7329899073,2.5551514281,1.608,3.48,3.5143,0.174,8,0.562,0.381,127.58,70.23,45.18,35.33,28.91,2,-7.48E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.93,-2.047,0.225,-3.407
0.0152,0.01508,9.3,1.7329912186,2.5551515056,1.607,3.266,3.5423,0.499,8,0.562,0.381,66.1,38.99,25.75,19.97,16.32,2,-3.08E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.395,-2.223,-0.724,-3.401
0.0152,0.01508,9.3,1.7329931259,2.5551516184,1.606,3.273,3.5413,0.488,8,0.563,0.381,67.53,39.75,26.23,20.34,16.62,2,-3.18E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.411,-2.222,-0.703,-3.407
0.0152,0.01508,9.3,1.7329958677,2.5551517804,1.604,3.355,3.5305,0.362,8,0.563,0.381,87.22,49.97,32.64,25.4,20.77,2,-4.51E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.618,-2.195,-0.403,-3.454
0.0152,0.01508,9.3,1.7329992056,2.5551519777,1.601,3.481,3.5138,0.168,8,0.564,0.381,128.87,70.85,45.56,35.64,29.16,2,-7.62E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.933,-2.034,0.255,-3.396
0.0152,0.01508,9.3,1.7330032587,2.5551522172,1.598,3.594,3.4988,-0.005,8,0.564,0.381,182.99,96.96,61.46,48.3,39.56,2,-1.21E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.216,-1.84,0.861,-3.279
0.0152,0.01508,9.3,1.7330081463,2.5551525061,1.595,3.669,3.4888,-0.121,8,0.565,0.381,230.94,119.37,74.96,59.1,48.42,1,-1.92E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.402,-1.736,1.153,-3.209
0.0152,0.01508,9.3,1.7330137491,2.5551528372,1.591,3.706,3.4836,-0.18,8,0.566,0.381,260.37,132.86,83.03,65.57,53.73,1,-2.86E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.496,-1.72,1.206,-3.204
0.0152,0.01508,9.3,1.7330201864,2.5551532177,1.586,3.722,3.4813,-0.206,8,0.567,0.381,273.46,139.11,86.75,68.56,56.19,1,-3.39E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.534,-1.709,1.232,-3.197
0.0152,0.01508,9.3,1.7330274582,2.5551536474,1.581,3.729,3.4801,-0.219,8,0.569,0.381,278.33,142.34,88.66,70.11,57.46,1,-3.69E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.552,-1.701,1.248,-3.192
0.0152,0.01508,9.3,1.7330276966,2.5551536615,1.581,3.645,3.4914,-0.09,8,0.569,0.381,216.74,112.7,70.94,55.9,45.79,1,-1.54E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.341,-1.743,1.109,-3.209
0.0152,0.01508,9.3,1.7330282927,2.5551536967,1.58,3.52,3.5081,0.101,8,0.569,0.381,147.15,79.72,50.97,39.96,32.71,2,-9.28E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.03,-1.948,0.514,-3.342
0.0152,0.01508,9.3,1.733029604,2.5551537742,1.579,3.307,3.5366,0.427,8,0.569,0.381,76.05,44.19,29.01,22.55,18.43,2,-3.87E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.498,-2.209,-0.572,-3.426
0.0152,0.01508,9.3,1.7330313921,2.5551538799,1.577,3.314,3.5356,0.416,8,0.569,0.381,77.73,45.06,29.56,22.98,18.78,2,-4.0E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.515,-2.205,-0.544,-3.428
0.0152,0.01508,9.3,1.7330338955,2.5551540278,1.575,3.394,3.5247,0.292,8,0.57,0.381,100.0,56.44,36.65,28.59,23.38,2,-5.61E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.716,-2.144,-0.192,-3.44
0.0152,0.01508,9.3,1.7330371141,2.5551542181,1.571,3.516,3.5082,0.103,8,0.57,0.381,146.32,79.3,50.71,39.76,32.54,2,-9.27E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.019,-1.941,0.518,-3.334
0.0152,0.01508,9.3,1.7330409288,2.5551544435,1.567,3.624,3.4933,-0.065,8,0.571,0.381,205.78,107.53,67.82,53.42,43.75,1,-1.44E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.29,-1.751,1.06,-3.21
0.0152,0.01508,9.3,1.7330454588,2.5551547112,1.563,3.695,3.4834,-0.178,8,0.572,0.381,258.04,131.58,82.23,64.97,53.24,1,-2.71E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.468,-1.69,1.234,-3.174
0.0152,0.01508,9.3,1.7330508232,2.5551550282,1.558,3.731,3.4782,-0.236,8,0.573,0.381,283.3,146.06,90.84,71.9,58.92,1,-3.99E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.557,-1.675,1.285,-3.168
0.0152,0.01508,9.3,1.7330567837,2.5551553805,1.552,3.746,3.4758,-0.262,8,0.574,0.381,293.67,152.91,94.9,75.17,61.61,1,-4.71E-7,0.01,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.594,-1.671,1.305,-3.168
0.0152,0.01508,9.3,1.7330635786,2.555155782,1.545,3.753,3.4745,-0.275,8,0.575,0.381,299.12,156.61,97.08,76.94,63.06,1,-5.14E-7,0.01,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.611,-1.664,1.321,-3.163
0.0152,0.01508,9.3,1.7330636978,2.5551557891,1.545,3.681,3.4844,-0.165,8,0.575,0.381,250.88,128.18,80.18,63.35,51.9,1,-2.44E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.433,-1.677,1.241,-3.159
0.0152,0.01508,9.3,1.7330644131,2.5551558313,1.544,3.558,3.5013,0.025,8,0.575,0.381,170.71,90.9,57.74,45.4,37.16,2,-1.16E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.126,-1.83,0.809,-3.258
0.0152,0.01508,9.3,1.733065486,2.5551558947,1.542,3.347,3.5304,0.353,8,0.576,0.381,87.96,50.3,32.81,25.57,20.9,2,-4.92E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.598,-2.174,-0.379,-3.433
0.0152,0.01508,9.3,1.7330672741,2.5551560004,1.54,3.354,3.5294,0.341,8,0.576,0.381,89.94,51.31,33.44,26.07,21.31,2,-5.08E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.614,-2.166,-0.345,-3.432
0.0152,0.01508,9.3,1.7330695391,2.5551561343,1.536,3.432,3.5184,0.218,8,0.576,0.381,115.33,64.05,41.33,32.33,26.44,2,-7.05E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.81,-2.062,0.077,-3.397
0.0152,0.01508,9.3,1.7330725193,2.5551563104,1.532,3.549,3.502,0.035,8,0.577,0.381,167.25,89.21,56.71,44.58,36.49,2,-1.14E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.102,-1.83,0.79,-3.254
0.0152,0.01508,9.3,1.7330760956,2.5551565217,1.527,3.652,3.4872,-0.13,8,0.578,0.381,233.11,119.93,75.22,59.4,48.65,1,-1.88E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.361,-1.667,1.23,-3.142
0.0152,0.01508,9.3,1.7330802679,2.5551567683,1.521,3.72,3.4774,-0.238,8,0.579,0.381,281.78,145.9,90.7,71.84,58.87,1,-3.88E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.531,-1.637,1.326,-3.131
0.0152,0.01508,9.3,1.7330851555,2.5551570571,1.514,3.754,3.4722,-0.295,8,0.579,0.381,305.58,161.54,99.96,79.31,65.0,1,-5.62E-7,0.01,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.616,-1.628,1.37,-3.131
0.0152,0.01508,9.3,1.7330907583,2.5551573882,1.507,3.768,3.4697,-0.322,8,0.581,0.381,316.76,169.11,104.41,82.91,67.96,1,-6.63E-7,0.01,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.651,-1.619,1.394,-3.126
0.0152,0.01508,9.3,1.7330970764,2.5551577616,1.498,3.775,3.4683,-0.336,8,0.582,0.381,322.88,173.38,106.91,84.95,69.63,1,-7.23E-7,0.01,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.667,-1.612,1.413,-3.122
0.0152,0.01508,9.3,1.7330971956,2.5551577686,1.498,3.715,3.4767,-0.243,8,0.582,0.381,281.79,146.43,90.98,72.12,59.09,1,-3.88E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.518,-1.614,1.351,-3.109
0.0152,0.01508,9.3,1.7330977917,2.5551578038,1.496,3.594,3.4938,-0.054,8,0.582,0.381,199.21,104.07,65.67,51.79,42.4,1,-1.47E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.216,-1.694,1.105,-3.151
0.0152,0.01508,9.3,1.7330988646,2.5551578672,1.494,3.385,3.5236,0.274,8,0.582,0.381,102.25,57.46,37.24,29.11,23.8,2,-6.31E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.691,-2.091,-0.107,-3.394
0.0152,0.01508,9.3,1.7331005335,2.5551579658,1.491,3.391,3.5226,0.263,8,0.582,0.381,104.61,58.64,37.96,29.69,24.27,2,-6.52E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.707,-2.079,-0.065,-3.389
0.0152,0.01508,9.3,1.7331026793,2.5551580926,1.487,3.467,3.5115,0.141,8,0.583,0.381,133.85,73.01,46.8,36.72,30.04,2,-8.96E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.897,-1.921,0.443,-3.298
0.0152,0.01508,9.3,1.7331053019,2.5551582476,1.481,3.579,3.4951,-0.039,8,0.583,0.381,192.66,100.94,63.76,50.28,41.16,1,-1.42E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.178,-1.694,1.079,-3.146
0.0152,0.01508,9.3,1.7331086397,2.5551584449,1.474,3.679,3.4804,-0.199,8,0.584,0.381,262.59,134.65,83.95,66.5,54.47,1,-2.81E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.427,-1.59,1.349,-3.079
0.0152,0.01508,9.3,1.7331125736,2.5551586773,1.466,3.743,3.4705,-0.305,8,0.585,0.381,306.13,163.0,100.75,80.04,65.59,1,-5.63E-7,0.01,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.589,-1.575,1.429,-3.08
0.0152,0.01508,9.3,1.7331171036,2.555158945,1.457,3.776,3.4652,-0.361,8,0.586,0.381,331.6,180.15,110.83,88.2,72.29,1,-8.07E-7,0.02,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.669,-1.569,1.476,-3.084
0.0152,0.01508,9.3,1.7331223488,2.555159255,1.447,3.789,3.4627,-0.388,8,0.587,0.381,343.88,188.68,115.81,92.26,75.62,1,-9.49E-7,0.02,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.702,-1.558,1.509,-3.077
0.0152,0.01508,9.3,1.73312819,2.5551596001,1.435,3.795,3.461,-0.404,8,0.588,0.381,350.95,193.76,118.77,94.67,77.6,1,-1.04E-6,0.02,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.717,-1.542,1.54,-3.065
0.0152,0.01508,9.3,1.7331283092,2.5551596072,1.435,3.746,3.4682,-0.327,8,0.588,0.381,313.48,168.58,103.98,82.72,67.78,1,-6.25E-7,0.01,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.595,-1.547,1.472,-3.055
0.0152,0.01508,9.3,1.7331289053,2.5551596424,1.433,3.627,3.4855,-0.139,8,0.588,0.381,234.96,120.06,75.19,59.52,48.73,1,-1.89E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.299,-1.571,1.333,-3.05
0.0152,0.01508,9.3,1.7331299782,2.5551597058,1.43,3.419,3.516,0.191,8,0.589,0.381,120.02,66.12,42.53,33.38,27.28,2,-8.27E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.777,-1.951,0.266,-3.3
0.0152,0.01508,9.3,1.7331314087,2.5551597903,1.425,3.425,3.5149,0.178,8,0.589,0.381,123.01,67.57,43.42,34.09,27.87,2,-8.57E-8,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.793,-1.928,0.327,-3.284
0.0152,0.01508,9.3,1.7331335545,2.5551599171,1.419,3.499,3.5035,0.057,8,0.589,0.381,157.41,84.07,53.49,42.14,34.46,2,-1.17E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-3.979,-1.758,0.819,-3.174
0.0152,0.01508,9.3,1.7331360579,2.555160065,1.411,3.608,3.4869,-0.121,8,0.59,0.381,225.65,115.65,72.53,57.41,46.99,1,-1.83E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.25,-1.552,1.342,-3.028
0.0152,0.01508,9.3,1.7331392765,2.5551602552,1.401,3.703,3.4721,-0.278,8,0.591,0.381,289.46,153.54,95.06,75.58,61.9,1,-4.34E-7,0.0,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.488,-1.509,1.48,-3.011
0.0152,0.01508,9.3,1.733142972,2.5551604736,1.389,3.765,3.462,-0.384,8,0.591,0.381,337.17,185.47,113.83,90.79,74.39,1,-8.55E-7,0.02,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.643,-1.496,1.569,-3.015
0.0152,0.01508,9.3,1.7331473827,2.5551607342,1.376,3.796,3.4564,-0.441,8,0.592,0.381,365.69,205.21,125.35,100.16,82.08,1,-1.22E-6,0.03,0.6839,0.3007,0.001861,0.002023,0.006506,-1.0,0.01539,-4.72,-1.474,1.658,-3.006
